5	1	12.532400000000001	22.38795	2	296.62580000000003
13	1	58.823999999999998	21.155999999999999	3	1982.7752
13	2	53.398600000000002	26.401599999999998	3	1982.7752
17	1	28.402200000000001	21.529699999999998	2	349.04500000000002
17	2	17.822500000000002	13.2059	2	349.04500000000002
21	1	9.7695000000000007	21.0214	2	493.82170000000002
23	1	33.837200000000003	28.993400000000001	1	1307.1505500000001
26	1	14.2296	10.0541	2	391.47949999999997
27	1	19.825600000000001	9.5493000000000006	2	535.42420000000004
27	2	13.564	18.913699999999999	2	535.42420000000004
27	3	10.927099999999999	25.638750000000002	3	535.42420000000004
30	1	20.276900000000001	17.4405	1	547.48889999999994
32	1	15.393000000000001	2.1038999999999999	2	501.72615000000002
33	1	9.2647999999999993	17.130099999999999	3	207.18049999999999
35	1	27.5808	12.4466	3	686.02520000000004
35	2	7.2404000000000002	26.9193	2	686.02520000000004
36	1	18.879899999999999	14.1736	2	971.41840000000002
37	1	44.6815	6.8577000000000004	2	1134.0841499999999
41	1	20.7256	46.051699999999997	2	3462.1601000000001
44	1	24.410499999999999	8.4845000000000006	2	1076.6727000000001
44	2	5.9577999999999998	9.6466999999999992	2	1076.6727000000001
44	3	35.964700000000001	23.064699999999998	2	1076.6727000000001
44	4	13.9863	27.607700000000001	3	1076.6727000000001
47	1	106.4573	29.44425	2	6156.3379999999997
47	2	26.1096	45.717599999999997	1	6156.3379999999997
47	3	95.078900000000004	50.951700000000002	3	6156.3379999999997
48	1	45.599899999999998	60.029699999999998	1	4738.1086999999998
49	1	40.604799999999997	40.270499999999998	2	1482.7130999999999
49	2	7.577	8.9433000000000007	2	1482.7130999999999
49	3	2.5154999999999998	16.5212	3	1482.7130999999999
49	4	14.7836	18.5227	3	1482.7130999999999
49	5	27.914200000000001	18.0122	2	1482.7130999999999
49	6	44.743400000000001	23.7668	2	1482.7130999999999
49	7	33.572249999999997	22.43525	3	1482.7130999999999
49	8	31.591000000000001	27.5808	3	1482.7130999999999
49	9	29.322199999999999	41.248399999999997	1	1482.7130999999999
54	1	74.842100000000002	21.8902	1	4622.0377500000004
55	1	15.9619	16.314800000000002	1	671.04830000000004
55	2	17.560600000000001	15.043100000000001	1	671.04830000000004
57	1	19.1159	21.084499999999998	2	1624.1615999999999
57	2	27.0717	21.558800000000002	2	1624.1615999999999
57	3	10.969799999999999	26.671199999999999	1	1624.1615999999999
57	4	21.93	31.098199999999999	2	1624.1615999999999
57	5	21.259499999999999	39.896599999999999	1	1624.1615999999999
57	6	31.687000000000001	51.0807	1	1624.1615999999999
57	7	8.1664999999999992	53.035600000000002	1	1624.1615999999999
58	1	47.189799999999998	29.2911	1	3599.4483
58	2	50.477200000000003	55.673099999999998	1	3599.4483
58	3	10.9154	60.009799999999998	3	3599.4483
59	1	24.200399999999998	19.440300000000001	2	1368.3062
59	2	35.451099999999997	24.796700000000001	2	1368.3062
59	3	23.810199999999998	26.4267	2	1368.3062
62	1	30.722799999999999	25.366900000000001	2	1612.5128999999999
62	2	14.568199999999999	14.19	2	1612.5128999999999
62	3	31.569199999999999	13.2623	2	1612.5128999999999
62	4	15.8972	30.229199999999999	1	1612.5128999999999
62	5	36.250100000000003	34.201999999999998	2	1612.5128999999999
62	6	26.297000000000001	48.91	3	1612.5128999999999
62	7	31.575700000000001	54.393599999999999	3	1612.5128999999999
62	8	52.085099999999997	54.8643	3	1612.5128999999999
64	1	42.596899999999998	13.025399999999999	2	2160.4178000000002
64	2	35.721600000000002	14.7149	2	2160.4178000000002
64	3	37.601500000000001	24.520099999999999	2	2160.4178000000002
64	4	18.642600000000002	40.926299999999998	3	2160.4178000000002
64	5	8.3611000000000004	43.943600000000004	3	2160.4178000000002
64	6	17.844999999999999	50.6325	2	2160.4178000000002
64	7	13.545	58.230600000000003	1	2160.4178000000002
64	8	19.127600000000001	68.114199999999997	1	2160.4178000000002
66	1	27.495699999999999	11.506	1	2224.0696499999999
66	2	33.246000000000002	17.462399999999999	1	2224.0696499999999
66	3	30.210799999999999	23.8203	2	2224.0696499999999
66	4	22.059699999999999	25.869800000000001	2	2224.0696499999999
66	5	42.930399999999999	26.454499999999999	3	2224.0696499999999
66	6	16.752099999999999	36.549999999999997	3	2224.0696499999999
66	7	35.819400000000002	40.859099999999998	2	2224.0696499999999
66	8	15.229200000000001	43.578499999999998	3	2224.0696499999999
66	9	49.943199999999997	42.9621	1	2224.0696499999999
66	10	22.338000000000001	47.158799999999999	3	2224.0696499999999
66	11	15.0868	55.677599999999998	2	2224.0696499999999
66	12	25.947299999999998	59.829700000000003	2	2224.0696499999999
66	13	19.8855	65.053299999999993	2	2224.0696499999999
67	1	31.621099999999998	13.5611	2	932.72810000000004
67	2	25.596699999999998	18.837800000000001	2	932.72810000000004
67	3	15.6767	33.172899999999998	3	932.72810000000004
67	4	6.4557000000000002	32.674300000000002	1	932.72810000000004
68	1	69.218100000000007	16.686399999999999	1	2137.9524999999999
69	1	12.6332	7.3945999999999996	1	213.83690000000001
73	1	4.2835000000000001	6.1440000000000001	1	225.48560000000001
74	1	8.4671000000000003	11.279500000000001	3	346.9649
75	1	8.0909999999999993	12.6439	1	210.5087
77	1	7.8678999999999997	13.8729	1	239.21440000000001
77	2	9.0609000000000002	14.6159	1	239.21440000000001
77	3	7.8887	10.337300000000001	1	239.21440000000001
77	4	11.4498	12.114599999999999	1	239.21440000000001
77	5	4.7007000000000003	11.18	1	239.21440000000001
78	1	53.822299999999998	7.8396999999999997	2	1576.3187
78	2	22.021599999999999	14.799200000000001	1	1576.3187
